id	year	group	 NDA 	 A_inverse 	 REV_REC_diff 	PPE
80167	1998	Food processing and beverage	0.1779	0.0205	1.1718	0.0388
79289	1998	Food processing and beverage	0.1147	0.0022	0.0380	0.6827
84580	1998	Food processing and beverage	0.0866	0.0031	0.0622	0.3984
76314	1998	Food processing and beverage	0.0947	0.0274	1.2958	1.0151
22569	1998	Food processing and beverage	0.0654	0.0111	0.0551	0.5983
69796	1998	Food processing and beverage	0.0778	0.0009	0.2176	0.5270
11874	1998	Food processing and beverage	0.1038	0.0022	5.0119	1.2720
80730	1998	Food processing and beverage	0.0243	0.0376	0.0380	0.3098
76839	1998	Food processing and beverage	0.0204	0.0055	0.0140	0.6796
80785	1998	Food processing and beverage	0.0188	0.0440	-0.0157	0.4514
82517	1998	Food processing and beverage	0.0179	0.0233	0.1198	0.9558
16600	1998	Food processing and beverage	0.0151	0.0003	0.0143	0.8212
89499	1998	Food processing and beverage	0.0120	0.0090	0.2153	0.5340
11308	1998	Food processing and beverage	0.0103	0.0001	-0.0048	0.3356
79786	1998	Food processing and beverage	0.0079	0.0286	0.2307	0.4147
10516	1998	Food processing and beverage	0.0066	0.0001	0.1727	0.9195
85613	1998	Food processing and beverage	0.0040	0.0008	0.4993	0.3392
70923	1998	Food processing and beverage	0.0040	0.0009	-0.1721	0.9998
80156	1998	Food processing and beverage	0.0029	0.0918	0.0817	0.8300
77984	1998	Food processing and beverage	0.0025	0.0105	-0.0366	0.7956
12209	1998	Food processing and beverage	0.0002	0.1605	0.1477	0.9321
63554	1998	Food processing and beverage	-0.0013	0.0006	0.8224	0.7729
28223	1998	Food processing and beverage	-0.0048	0.0378	0.0843	0.9894
81670	1998	Food processing and beverage	-0.0054	0.0032	-0.0006	0.1006
10225	1998	Food processing and beverage	-0.0067	0.0001	0.0496	0.3113
42585	1998	Food processing and beverage	-0.0074	0.0025	0.0889	0.7947
83377	1998	Food processing and beverage	-0.0074	0.1033	0.2196	0.5001
49031	1998	Food processing and beverage	-0.0183	0.0011	6.6676	1.5790
42219	1998	Food processing and beverage	-0.0094	0.0106	-0.0117	1.6902
76995	1998	Food processing and beverage	-0.0095	0.1504	-0.1312	0.5728
80559	1998	Food processing and beverage	-0.0096	0.0176	0.0000	0.2368
34367	1998	Food processing and beverage	-0.0113	0.0036	0.0661	0.3153
59619	1998	Food processing and beverage	-0.0129	0.0011	0.0311	0.7047
14955	1998	Food processing and beverage	-0.0127	0.0004	0.1094	0.7365
29946	1998	Food processing and beverage	-0.0207	0.0007	0.0702	0.4967
77446	1998	Food processing and beverage	-0.0193	0.0241	-0.1027	0.4918
15472	1998	Food processing and beverage	-0.0234	0.0007	0.0380	0.7362
28353	1998	Food processing and beverage	-0.0238	0.0002	0.0276	0.4667
10989	1998	Food processing and beverage	-0.0238	0.0002	-0.0215	0.5675
23077	1998	Food processing and beverage	-0.0259	0.0001	-0.0001	0.5078
49437	1998	Food processing and beverage	-0.0319	0.0010	0.7416	1.5386
14816	1998	Food processing and beverage	-0.0293	0.0023	0.0330	0.3746
84334	1998	Food processing and beverage	-0.0286	0.1331	0.1765	0.6065
79715	1998	Food processing and beverage	-0.0294	0.1208	-0.4025	0.8163
36281	1998	Food processing and beverage	-0.0329	0.0009	-0.0057	0.7806
52090	1998	Food processing and beverage	-0.0331	0.0008	0.0701	0.5758
15077	1998	Food processing and beverage	-0.0363	0.0012	0.0323	0.7137
77730	1998	Food processing and beverage	-0.0406	0.0002	0.2769	0.8353
48531	1998	Food processing and beverage	-0.0377	0.0040	-0.0237	1.4140
80955	1998	Food processing and beverage	-0.0393	0.0717	0.0646	0.8150
26825	1998	Food processing and beverage	-0.0396	0.0002	-0.0354	1.0757
83749	1998	Food processing and beverage	-0.0419	0.0382	0.7820	0.5275
11805	1998	Food processing and beverage	-0.0420	0.1721	0.2959	0.7031
25320	1998	Food processing and beverage	-0.0375	0.0002	-0.1686	0.4892
11291	1998	Food processing and beverage	-0.0426	0.0020	0.1081	0.8696
13856	1998	Food processing and beverage	-0.0441	0.0000	0.0610	0.6522
10044	1998	Food processing and beverage	-0.0414	0.0503	0.1573	0.7962
12226	1998	Food processing and beverage	-0.0424	0.0060	-0.0161	1.3221
56602	1998	Food processing and beverage	-0.0449	0.0072	0.0042	0.8037
19828	1998	Food processing and beverage	-0.0463	0.0010	-0.0335	0.0589
40707	1998	Food processing and beverage	-0.0512	0.0004	0.0033	0.7392
84325	1998	Food processing and beverage	-0.0471	0.0777	-0.1749	0.5804
70500	1998	Food processing and beverage	-0.0529	0.0001	0.1264	0.4487
70965	1998	Food processing and beverage	-0.0492	0.0017	0.0903	0.9706
17144	1998	Food processing and beverage	-0.0510	0.0003	0.0324	0.7041
38608	1998	Food processing and beverage	-0.0534	0.0074	-0.0298	0.9234
80006	1998	Food processing and beverage	-0.0527	0.0323	0.2267	0.6938
56274	1998	Food processing and beverage	-0.0553	0.0001	0.0577	0.5310
19271	1998	Food processing and beverage	-0.0588	0.0152	0.1011	0.6715
11622	1998	Food processing and beverage	-0.0686	0.0867	-0.5065	0.9831
81508	1998	Food processing and beverage	-0.0572	0.0052	-0.0162	0.6070
39328	1998	Food processing and beverage	-0.0531	0.0213	0.0232	1.7708
79944	1998	Food processing and beverage	-0.0683	0.0686	0.1187	1.2752
82176	1998	Food processing and beverage	-0.0545	0.0103	-0.0088	0.9243
81191	1998	Food processing and beverage	-0.0553	0.0001	-0.0253	0.3963
76597	1998	Food processing and beverage	-0.0576	0.0000	-0.0005	0.2857
12086	1998	Food processing and beverage	-0.0678	0.0632	0.0617	0.5571
48523	1998	Food processing and beverage	-0.0637	0.0021	0.1993	0.7722
11995	1998	Food processing and beverage	-0.0634	0.0013	0.1821	0.5848
83202	1998	Food processing and beverage	-0.0704	0.0007	0.1455	1.0187
82710	1998	Food processing and beverage	-0.0650	0.0258	-0.0300	0.8306
84784	1998	Food processing and beverage	-0.0696	0.0897	0.0186	0.5740
32870	1998	Food processing and beverage	-0.0713	0.0007	0.0102	0.6140
85893	1998	Food processing and beverage	-0.0736	0.0068	0.2963	0.6847
80154	1998	Food processing and beverage	-0.0853	0.0752	0.1117	0.5410
76302	1998	Food processing and beverage	-0.0734	0.0773	-0.0902	0.5428
11353	1998	Food processing and beverage	-0.0766	0.0056	0.0906	0.0731
65808	1998	Food processing and beverage	-0.0825	0.0086	0.1077	1.2032
59184	1998	Food processing and beverage	-0.0835	0.0001	0.0244	1.1800
51925	1998	Food processing and beverage	-0.0862	0.0074	0.0957	1.5586
79065	1998	Food processing and beverage	-0.0994	0.0626	0.3388	0.8875
84584	1998	Food processing and beverage	-0.0917	0.0025	-0.2894	0.6250
80023	1998	Food processing and beverage	-0.0901	0.0907	0.3151	0.7663
78216	1998	Food processing and beverage	-0.1186	0.0604	1.0785	0.7730
11343	1998	Food processing and beverage	-0.1004	0.0038	0.1694	1.2571
59248	1998	Food processing and beverage	-0.1027	0.0007	0.0556	1.5790
64996	1998	Food processing and beverage	-0.1092	0.0131	-0.2153	0.9395
82634	1998	Food processing and beverage	-0.1123	0.0095	0.0388	0.4139
30614	1998	Food processing and beverage	-0.1011	0.0608	0.1776	0.3828
30780	1998	Food processing and beverage	-0.1021	0.0020	0.0823	0.6714
64442	1998	Food processing and beverage	-0.1172	0.0497	0.0921	1.5782
62042	1998	Food processing and beverage	-0.0990	0.0046	-0.1002	0.9386
80853	1998	Food processing and beverage	-0.1091	0.0106	0.1362	0.5216
10026	1998	Food processing and beverage	-0.1453	0.0073	0.3009	1.5535
22840	1998	Food processing and beverage	-0.1074	0.0001	0.0249	0.3819
85310	1998	Food processing and beverage	-0.1044	0.1274	0.9223	0.2142
80928	1998	Food processing and beverage	-0.1349	0.0032	-0.2981	0.7693
62958	1998	Food processing and beverage	-0.1372	0.0021	-0.1886	0.7206
12282	1998	Food processing and beverage	-0.1618	0.0024	-0.1433	0.8753
38973	1998	Food processing and beverage	-0.1608	0.0005	0.0209	0.4959
24539	1998	Food processing and beverage	-0.1941	0.0004	-0.0537	0.6744
75233	1998	Food processing and beverage	-0.6236	0.0079	0.5500	1.0071
83377	1999	Food processing and beverage	0.5894	0.1266	2.9459	0.6500
86037	1999	Food processing and beverage	0.3329	0.0664	0.5840	0.2461
75233	1999	Food processing and beverage	0.4070	0.0044	0.7666	1.1009
76900	1999	Food processing and beverage	0.2255	0.0162	1.5896	0.1480
11681	1999	Food processing and beverage	0.1910	0.0409	0.5944	0.8162
79944	1999	Food processing and beverage	0.1163	0.0481	-0.0386	0.3498
70923	1999	Food processing and beverage	0.1629	0.0006	0.9816	0.9099
80730	1999	Food processing and beverage	0.0987	0.0357	0.4682	0.5807
38295	1999	Food processing and beverage	0.0486	0.0030	-0.1157	0.4306
85951	1999	Food processing and beverage	0.0489	0.0052	-0.1658	0.7396
22569	1999	Food processing and beverage	0.0593	0.0097	0.0756	0.8447
84334	1999	Food processing and beverage	0.0578	0.1344	1.0422	0.6736
85456	1999	Food processing and beverage	0.0479	0.0018	0.0980	0.5990
82517	1999	Food processing and beverage	0.0447	0.0197	0.0676	0.9455
79715	1999	Food processing and beverage	0.0398	0.1184	0.3540	0.2436
69796	1999	Food processing and beverage	0.0451	0.0006	0.7176	0.3943
79289	1999	Food processing and beverage	0.0397	0.0018	0.0700	0.6329
80154	1999	Food processing and beverage	0.0375	0.0622	0.0950	0.4339
80167	1999	Food processing and beverage	0.0632	0.0113	2.1509	0.2214
84325	1999	Food processing and beverage	0.0447	0.0773	1.2609	1.2047
36281	1999	Food processing and beverage	0.0301	0.0008	-0.2946	0.6007
85613	1999	Food processing and beverage	0.0256	0.0007	0.3609	0.3370
80023	1999	Food processing and beverage	0.0225	0.0923	1.2266	1.0124
84584	1999	Food processing and beverage	0.0141	0.0024	0.1052	0.6710
42585	1999	Food processing and beverage	0.0100	0.0023	0.0481	0.8062
86267	1999	Food processing and beverage	0.0076	0.0144	0.8005	0.5123
15077	1999	Food processing and beverage	0.0066	0.0011	0.1007	0.6924
82634	1999	Food processing and beverage	0.0035	0.0082	-0.0865	0.3827
12086	1999	Food processing and beverage	0.0030	0.0496	-0.0601	0.4710
28223	1999	Food processing and beverage	-0.0002	0.0374	-0.0313	1.0421
11353	1999	Food processing and beverage	-0.0036	0.0061	1.3051	0.0961
19271	1999	Food processing and beverage	-0.0034	0.0132	0.0326	0.6372
62958	1999	Food processing and beverage	-0.0040	0.0025	0.0845	0.9007
56274	1999	Food processing and beverage	-0.0058	0.0001	0.1130	0.5304
80559	1999	Food processing and beverage	-0.0061	0.0196	0.0000	0.2741
80955	1999	Food processing and beverage	-0.0070	0.0695	-0.0169	0.7744
23077	1999	Food processing and beverage	-0.0116	0.0001	0.0044	0.5398
14955	1999	Food processing and beverage	-0.0134	0.0004	-0.0741	0.7543
79065	1999	Food processing and beverage	-0.0142	0.0494	1.0043	0.7585
59619	1999	Food processing and beverage	-0.0165	0.0010	0.0469	0.6878
11622	1999	Food processing and beverage	-0.0181	0.0579	-0.1189	1.1418
81670	1999	Food processing and beverage	-0.0183	0.0031	-0.0144	0.0980
25320	1999	Food processing and beverage	-0.0208	0.0002	-0.0259	0.5711
11805	1999	Food processing and beverage	-0.0226	0.1525	0.9432	0.6498
14816	1999	Food processing and beverage	-0.0228	0.0021	0.0122	0.3777
85411	1999	Food processing and beverage	-0.0261	0.0039	0.1184	1.2232
19828	1999	Food processing and beverage	-0.0255	0.0010	0.0287	0.0698
17144	1999	Food processing and beverage	-0.0283	0.0002	0.1152	0.7122
76597	1999	Food processing and beverage	-0.0196	0.0000	-0.1322	0.1756
80006	1999	Food processing and beverage	-0.0313	0.0341	0.3315	0.7368
12209	1999	Food processing and beverage	-0.0403	0.1451	0.1648	0.9617
70965	1999	Food processing and beverage	-0.0304	0.0017	0.0396	1.0347
81191	1999	Food processing and beverage	-0.0309	0.0001	-0.0274	0.4545
16600	1999	Food processing and beverage	-0.0302	0.0003	-0.0933	0.7556
49437	1999	Food processing and beverage	-0.0308	0.0007	0.0601	1.1423
34367	1999	Food processing and beverage	-0.0327	0.0033	-0.0550	0.2935
40707	1999	Food processing and beverage	-0.0335	0.0003	0.2552	0.6655
86112	1999	Food processing and beverage	-0.0411	0.0007	0.1746	0.1977
38608	1999	Food processing and beverage	-0.0299	0.0069	-0.1686	0.1195
26825	1999	Food processing and beverage	-0.0366	0.0002	0.0483	1.0208
48523	1999	Food processing and beverage	-0.0384	0.0019	0.0282	0.7444
32870	1999	Food processing and beverage	-0.0412	0.0006	0.0363	0.6441
63554	1999	Food processing and beverage	-0.0407	0.0005	0.1762	0.7093
10225	1999	Food processing and beverage	-0.0372	0.0001	0.0423	0.2974
22840	1999	Food processing and beverage	-0.0391	0.0001	0.0052	0.4524
29946	1999	Food processing and beverage	-0.0415	0.0006	0.0500	0.4605
77984	1999	Food processing and beverage	-0.0411	0.0103	0.0116	0.7822
24539	1999	Food processing and beverage	-0.0422	0.0004	-0.0340	0.7377
85645	1999	Food processing and beverage	-0.0462	0.0005	0.1577	1.4255
11308	1999	Food processing and beverage	-0.0478	0.0001	0.0477	0.3380
83202	1999	Food processing and beverage	-0.0594	0.0006	0.0277	1.0232
76839	1999	Food processing and beverage	-0.0558	0.0055	0.1169	0.7449
82176	1999	Food processing and beverage	-0.0531	0.0112	0.0042	1.0041
70500	1999	Food processing and beverage	-0.0560	0.0000	0.0491	0.4348
38973	1999	Food processing and beverage	-0.0775	0.0006	0.3592	0.8822
77730	1999	Food processing and beverage	-0.0562	0.0002	-0.0043	0.6877
28353	1999	Food processing and beverage	-0.0563	0.0002	0.0125	0.3953
15472	1999	Food processing and beverage	-0.0585	0.0007	0.0472	0.6988
81508	1999	Food processing and beverage	-0.0574	0.0049	0.0358	0.5938
52090	1999	Food processing and beverage	-0.0581	0.0008	0.1057	0.5838
59184	1999	Food processing and beverage	-0.0631	0.0001	0.0367	1.1518
12226	1999	Food processing and beverage	-0.0628	0.0062	-0.0363	1.3853
10516	1999	Food processing and beverage	-0.0657	0.0001	-0.1120	0.8077
10989	1999	Food processing and beverage	-0.0643	0.0002	0.0495	0.5416
76314	1999	Food processing and beverage	-0.0695	0.0159	0.2491	0.6720
48531	1999	Food processing and beverage	-0.0769	0.0040	0.1571	1.5850
83421	1999	Food processing and beverage	-0.0643	0.0003	0.5511	0.3303
13856	1999	Food processing and beverage	-0.0623	0.0000	-0.0466	0.3891
42219	1999	Food processing and beverage	-0.0751	0.0099	0.0144	1.6797
85930	1999	Food processing and beverage	-0.0627	0.0010	-0.0120	0.6494
76302	1999	Food processing and beverage	-0.0784	0.0906	-0.1452	0.6418
49031	1999	Food processing and beverage	-0.0834	0.0003	0.2089	0.5838
85893	1999	Food processing and beverage	-0.0840	0.0067	0.1609	0.6285
11995	1999	Food processing and beverage	-0.0993	0.0012	0.0498	0.8616
11291	1999	Food processing and beverage	-0.0891	0.0018	0.0707	0.8986
59248	1999	Food processing and beverage	-0.0898	0.0007	0.0938	1.5943
84784	1999	Food processing and beverage	-0.0866	0.0905	0.1061	0.6400
56602	1999	Food processing and beverage	-0.1015	0.0066	-0.1325	1.0188
79786	1999	Food processing and beverage	-0.0886	0.0219	0.3961	0.3547
11343	1999	Food processing and beverage	-0.0932	0.0038	0.1294	1.3410
51925	1999	Food processing and beverage	-0.0984	0.0073	0.0122	1.6511
82710	1999	Food processing and beverage	-0.0888	0.0267	0.0375	0.7577
11874	1999	Food processing and beverage	-0.0979	0.0008	0.1587	0.5253
39328	1999	Food processing and beverage	-0.0936	0.0239	-0.0159	1.6973
85769	1999	Food processing and beverage	-0.1033	0.0006	0.3653	0.4570
85895	1999	Food processing and beverage	-0.1124	0.0017	-0.1849	0.5987
68718	1999	Food processing and beverage	-0.1376	0.3771	1.5173	0.0000
80853	1999	Food processing and beverage	-0.1105	0.0107	-0.1711	0.5385
10044	1999	Food processing and beverage	-0.1109	0.0536	-0.0806	0.8430
64442	1999	Food processing and beverage	-0.2116	0.0416	1.6841	2.2078
89499	1999	Food processing and beverage	-0.1171	0.0089	-0.0730	0.5624
10026	1999	Food processing and beverage	-0.1241	0.0047	0.1460	1.0891
30780	1999	Food processing and beverage	-0.1225	0.0022	0.2219	0.7172
80928	1999	Food processing and beverage	-0.1120	0.0038	-0.2301	0.8988
62042	1999	Food processing and beverage	-0.1374	0.0055	-0.0276	1.1960
12282	1999	Food processing and beverage	-0.1329	0.0026	-0.1055	0.7768
76995	1999	Food processing and beverage	-0.1775	0.1491	-0.1303	0.5542
77671	1999	Food processing and beverage	-0.2269	0.0182	-0.0216	0.2586
83749	1999	Food processing and beverage	-0.2400	0.0336	-0.0455	0.4112
76900	2000	Food processing and beverage	0.4563	0.0122	1.6480	0.1153
86267	2000	Food processing and beverage	0.1491	0.0118	0.6532	0.5220
80023	2000	Food processing and beverage	0.1197	0.0536	0.7095	0.8109
84784	2000	Food processing and beverage	0.1095	0.0944	0.1680	0.7294
68718	2000	Food processing and beverage	0.1020	0.2721	0.4239	0.0000
80730	2000	Food processing and beverage	0.0834	0.0229	0.2053	0.3966
86590	2000	Food processing and beverage	0.0782	0.0011	-0.0148	0.6406
84584	2000	Food processing and beverage	0.0909	0.0021	0.3656	0.8508
56274	2000	Food processing and beverage	0.0787	0.0001	0.1151	0.5617
59619	2000	Food processing and beverage	0.0629	0.0009	-0.0664	0.4850
86037	2000	Food processing and beverage	0.0663	0.0603	1.7393	0.2974
38608	2000	Food processing and beverage	0.0545	0.0104	0.0033	0.1871
22840	2000	Food processing and beverage	0.0462	0.0001	-0.2099	0.5096
79786	2000	Food processing and beverage	0.0415	0.0224	-0.3614	0.3604
80006	2000	Food processing and beverage	0.0664	0.0283	0.8319	0.8732
80167	2000	Food processing and beverage	0.0436	0.0035	1.3046	0.2070
15077	2000	Food processing and beverage	0.0396	0.0010	-0.0185	0.6394
75233	2000	Food processing and beverage	0.0265	0.0020	0.3246	0.4327
62958	2000	Food processing and beverage	0.0256	0.0023	0.1767	0.8190
77165	2000	Food processing and beverage	0.0230	0.0049	0.0723	0.7007
79289	2000	Food processing and beverage	0.0199	0.0016	0.1118	0.6679
77984	2000	Food processing and beverage	0.0144	0.0103	0.1647	0.8126
80955	2000	Food processing and beverage	0.0125	0.0666	0.0517	0.7767
32870	2000	Food processing and beverage	0.0104	0.0006	0.1814	0.6417
69796	2000	Food processing and beverage	0.0105	0.0004	0.0147	0.3207
24539	2000	Food processing and beverage	0.0088	0.0004	0.1224	0.8044
29946	2000	Food processing and beverage	0.0055	0.0006	0.0217	0.4800
51925	2000	Food processing and beverage	0.0009	0.0065	-0.0440	1.5789
11805	2000	Food processing and beverage	0.0005	0.1359	0.0733	0.6972
28223	2000	Food processing and beverage	-0.0007	0.0356	-0.0332	1.0876
85411	2000	Food processing and beverage	-0.0016	0.0031	0.0835	1.1683
17144	2000	Food processing and beverage	-0.0020	0.0002	0.0515	0.6951
22569	2000	Food processing and beverage	-0.0088	0.0069	0.0821	0.6660
34367	2000	Food processing and beverage	-0.0090	0.0031	-0.0130	0.3020
14816	2000	Food processing and beverage	-0.0130	0.0019	0.0615	0.4328
